img_path;color_hsv;bl;wh
img/image62.png;300.0;0.004081632653061225;245
img/image3961.png;30.0;0.01593625498007968;251
img/image4968.png;192.0;0.021739130434782608;230
img/image519.png;300.0;0.05263157894736842;19
img/image1804.png;0.0;0.8;5
img/image9280.png;38.8235294117647;0.08762886597938144;194
img/image76.png;240.0;0.02390438247011952;251
img/image3975.png;40.0;0.135;200
img/image8613.png;40.0;0.012145748987854251;247
img/image7520.png;37.5;0.031746031746031744;252
img/image1151.png;346.9230769230769;0.6341463414634146;123
img/image2458.png;8.571428571428575;0.18421052631578946;38
img/image3020.png;5.000000000000002;0.6792452830188679;53
img/image5451.png;320.0;0.012448132780082987;241
img/image4997.png;30.0;0.1875;32
img/image6158.png;77.14285714285714;0.3333333333333333;42
img/image8175.png;11.999999999999996;0.02;250
img/image7246.png;18.367346938775512;0.3310810810810811;148
img/image1623.png;34.285714285714285;0.23076923076923078;91
img/image10529.png;36.92307692307693;0.09420289855072464;138
img/image7252.png;274.2857142857143;0.18421052631578946;38
img/image3034.png;9.999999999999998;0.13333333333333333;45
img/image5445.png;5.581395348837212;0.30935251798561153;139
img/image4983.png;210.0;0.3870967741935484;93
img/image5323.png;196.15384615384613;0.26262626262626265;99
img/image294.png;32.72727272727273;0.2732919254658385;161
img/image89.png;172.5;0.18604651162790697;43
img/image3752.png;23.076923076923073;0.05263157894736842;247
img/image8607.png;41.99999999999999;0.04424778761061947;226
img/image7534.png;25.71428571428572;0.175;40
img/image1145.png;351.0810810810811;0.6666666666666666;111
img/image2464.png;195.0;0.09090909090909091;44
img/image4015.png;207.90697674418607;0.3161764705882353;136
img/image6602.png;28.235294117647058;0.25757575757575757;66
img/image10501.png;7.272727272727273;0.33;100
img/image9257.png;38.94736842105264;0.2626728110599078;217
img/image8149.png;201.8181818181818;0.05339805825242718;206
img/image4773.png;29.302325581395348;0.21182266009852216;203
img/image3008.png;43.63636363636364;0.16296296296296298;135
img/image4767.png;200.30769230769226;0.3939393939393939;165
img/image5479.png;180.53571428571428;0.5925925925925926;189
img/image2316.png;355.13513513513516;0.6016260162601627;123
img/image6170.png;356.0869565217391;0.215962441314554;213
img/image10515.png;26.666666666666664;0.35526315789473684;76
img/image7508.png;270.0;0.07407407407407407;27
img/image6616.png;15.0;0.21052631578947367;38
img/image10273.png;350.0;0.1935483870967742;31
img/image9525.png;270.0;0.038461538461538464;52
img/image1179.png;349.7014925373134;0.8271604938271605;162
img/image4001.png;25.38461538461539;0.2524271844660194;206
img/image5280.png;205.5;0.20725388601036268;193
img/image3829.png;240.0;0.043478260869565216;46
img/image7497.png;21.81818181818182;0.36065573770491804;61
img/image6789.png;17.8125;0.3404255319148936;188
img/image1780.png;268.1632653061224;0.2474747474747475;198
img/image1958.png;31.764705882352942;0.11971830985915492;142
img/image3197.png;24.545454545454543;0.14193548387096774;155
img/image2289.png;120.0;0.008064516129032258;248
img/image3183.png;34.99999999999999;0.06818181818181818;176
img/image4834.png;40.0;0.012195121951219513;246
img/image1794.png;5.806451612903227;0.2;155
img/image6945.png;12.352941176470592;0.43037974683544306;79
img/image5294.png;0.0;0.12244897959183673;49
img/image8798.png;23.013698630136986;0.5887096774193549;248
img/image8940.png;226.66666666666669;0.23684210526315788;38
img/image9486.png;20.0;0.08333333333333333;36
img/image479.png;346.6666666666667;0.2647058823529412;34
img/image4808.png;32.72727272727273;0.0873015873015873;126
img/image3801.png;324.0;0.020161290322580645;248
img/image6979.png;356.1290322580645;0.37349397590361444;83
img/image8954.png;60.0;0.004048582995951417;247
img/image9492.png;60.0;0.00796812749003984;251
img/image1025.png;11.999999999999996;0.09803921568627451;51
img/image6992.png;44.0;0.06329113924050633;237
img/image5243.png;0.0;0.0;248
img/image492.png;10.434782608695652;0.36507936507936506;63
img/image3154.png;120.0;0.00411522633744856;243
img/image7332.png;220.58823529411765;0.3541666666666667;96
img/image10449.png;240.0;0.029850746268656716;201
img/image1743.png;11.999999999999996;0.45454545454545453;88
img/image8015.png;24.285714285714285;0.302158273381295;139
img/image7326.png;28.125;0.15609756097560976;205
img/image1757.png;32.72727272727273;0.043824701195219126;251
img/image486.png;37.5;0.11764705882352941;136
img/image1031.png;60.0;0.045454545454545456;22
img/image6986.png;0.0;0.32786885245901637;61
img/image4161.png;348.0;0.13513513513513514;37
img/image8983.png;150.0;0.3076923076923077;65
img/image1019.png;340.0;0.012096774193548387;248
img/image6776.png;33.19148936170213;0.3263888888888889;144
img/image9445.png;243.52941176470586;0.09941520467836257;171
img/image7468.png;195.0;0.0380952380952381;210
img/image6010.png;9.999999999999998;0.16216216216216217;37
img/image10475.png;1.1764705882352966;0.4358974358974359;117
img/image9323.png;180.0;0.0043859649122807015;228
img/image2276.png;142.64150943396226;0.3732394366197183;142
img/image5519.png;13.333333333333332;0.20454545454545456;44
img/image4607.png;30.0;0.3263157894736842;190
img/image2262.png;80.37735849056602;0.2804232804232804;189
img/image10461.png;33.333333333333336;0.07346938775510205;245
img/image9337.png;37.77777777777778;0.2967032967032967;182
img/image8997.png;38.400000000000006;0.38461538461538464;65
img/image10307.png;338.1818181818182;0.043824701195219126;251
img/image9451.png;48.0;0.0199203187250996;251
img/image4175.png;150.0;0.05063291139240506;79
img/image3395.png;26.666666666666664;0.0379746835443038;237
img/image653.png;40.0;0.012096774193548387;248
img/image10688.png;40.0;0.012244897959183673;245
img/image7695.png;347.45454545454544;0.5699481865284974;193
img/image2935.png;0.0;0.782608695652174;69
img/image135.png;0.0;0.0;242
img/image121.png;30.0;0.01606425702811245;249
img/image7859.png;32.50000000000001;0.26373626373626374;182
img/image7681.png;45.0;0.01639344262295082;244
img/image5928.png;34.99999999999999;0.1256544502617801;191
img/image647.png;0.0;0.2;25
img/image5900.png;22.22222222222222;0.20149253731343283;134
img/image109.png;20.0;0.012096774193548387;248
img/image2909.png;30.857142857142854;0.24475524475524477;143
img/image9684.png;152.72727272727272;0.052884615384615384;208
img/image7871.png;0.0;0.1388888888888889;36
img/image9848.png;25.71428571428572;0.07407407407407407;189
img/image5914.png;11.999999999999996;0.22388059701492538;67
img/image7130.png;30.0;0.00816326530612245;245
img/image8203.png;0.0;0.0;22
img/image690.png;42.41379310344827;0.7388535031847133;157
img/image4439.png;9.999999999999998;0.09836065573770492;244
img/image848.png;335.8333333333333;0.496551724137931;145
img/image3430.png;65.625;0.1951219512195122;164
img/image7656.png;350.0;0.15;40
img/image8565.png;0.0;0.03968253968253968;126
img/image6548.png;340.0;0.05581395348837209;215
img/image1227.png;18.94736842105263;0.30158730158730157;63
img/image7642.png;20.625;0.3855421686746988;83
img/image8571.png;20.0;0.02510460251046025;239
img/image10139.png;300.0;0.05128205128205128;39
img/image5055.png;45.842696629213485;0.5393939393939394;165
img/image3424.png;5.000000000000002;0.17391304347826086;69
img/image684.png;220.71428571428572;0.4;70
img/image5733.png;20.0;0.012;250
img/image1555.png;211.42857142857144;0.24277456647398843;173
img/image9109.png;0.0;0.0;29
img/image7124.png;36.0;0.0411522633744856;243
img/image8217.png;210.0;0.25;200
img/image4405.png;353.12977099236645;0.8343949044585988;157
img/image874.png;24.999999999999996;0.40816326530612246;147
img/image2074.png;280.0;0.125;24
img/image9121.png;0.0;0.0;34
img/image10677.png;270.0;0.07142857142857142;28
img/image6212.png;29.090909090909093;0.16336633663366337;202
img/image9647.png;6.428571428571425;0.4666666666666667;60
img/image10111.png;213.33333333333331;0.045;200
img/image6574.png;354.54545454545456;0.045454545454545456;242
img/image2712.png;160.0;0.07692307692307693;156
img/image4363.png;35.294117647058826;0.2698412698412698;189
img/image2706.png;0.0;0.04639175257731959;194
img/image5069.png;203.77358490566039;0.3581081081081081;148
img/image4377.png;30.0;0.00796812749003984;251
img/image3418.png;23.225806451612904;0.1949685534591195;159
img/image9653.png;275.38461538461536;0.3305084745762712;118
img/image6560.png;36.0;0.020161290322580645;248
img/image10105.png;39.42857142857143;0.2631578947368421;133
img/image1569.png;40.0;0.07627118644067797;118
img/image9135.png;32.85714285714286;0.22340425531914893;188
img/image6206.png;9.000000000000002;0.13071895424836602;153
img/image10663.png;25.71428571428572;0.4;35
img/image4411.png;0.0;0.0;245
img/image860.png;26.896551724137932;0.18354430379746836;158
img/image2060.png;40.0;0.01195219123505976;251
img/image2710.png;324.0;0.07075471698113207;212
img/image9645.png;300.0;0.1286549707602339;171
img/image6576.png;240.0;0.05555555555555555;36
img/image10113.png;36.0;0.020161290322580645;248
img/image9123.png;240.0;0.08823529411764706;34
img/image6210.png;45.0;0.12903225806451613;31
img/image10675.png;47.64705882352941;0.2677165354330709;127
img/image876.png;160.0;0.012195121951219513;246
img/image2076.png;260.0;0.10714285714285714;28
img/image5719.png;0.0;0.004273504273504274;234
img/image4407.png;20.8;0.3472222222222222;216
img/image3368.png;270.0;0.02912621359223301;206
img/image862.png;0.0;0.0;243
img/image2062.png;45.98540145985402;0.5829787234042553;235
img/image9137.png;33.6986301369863;0.38219895287958117;191
img/image6204.png;16.000000000000004;0.29411764705882354;51
img/image9651.png;300.0;0.03571428571428571;28
img/image6562.png;120.0;0.008064516129032258;248
img/image9889.png;15.0;0.01702127659574468;235
img/image4375.png;60.0;0.004;250
img/image2704.png;60.0;0.004081632653061225;245
img/image1225.png;168.75;0.16494845360824742;97
img/image9679.png;0.0;0.004;250
img/image7654.png;210.0;0.008333333333333333;240
img/image8567.png;15.0;0.12121212121212122;33
img/image5043.png;41.05263157894737;0.08878504672897196;214
img/image5725.png;36.0;0.020242914979757085;247
img/image692.png;60.0;0.008;250
img/image8201.png;30.0;0.015873015873015872;252
img/image10649.png;288.0;0.08064516129032258;62
img/image7126.png;60.0;0.012195121951219513;246
img/image8215.png;22.10526315789474;0.2878787878787879;132
img/image5731.png;40.0;0.012048192771084338;249
img/image3340.png;60.0;0.0040650406504065045;246
img/image5057.png;31.875;0.19047619047619047;168
img/image7898.png;11.999999999999996;0.18181818181818182;220
img/image8573.png;23.18181818181818;0.4631578947368421;95
img/image9686.png;19.090909090909093;0.21568627450980393;204
img/image5902.png;36.66666666666667;0.17560975609756097;205
img/image679.png;357.0;0.43478260869565216;46
img/image7867.png;25.454545454545453;0.22;150
img/image9692.png;0.0;0.07488986784140969;227
img/image5080.png;77.14285714285714;0.0782122905027933;179
img/image2937.png;14.666666666666668;0.21951219512195122;205
img/image137.png;40.0;0.012;250
img/image7697.png;0.0;0.01195219123505976;251
img/image9862.png;0.0;0.07317073170731707;41
img/image6589.png;9.999999999999998;0.17647058823529413;34
img/image1580.png;240.0;0.3291139240506329;158
img/image651.png;219.13043478260872;0.2911392405063291;79
img/image3397.png;45.0;0.01593625498007968;251
img/image2089.png;222.85714285714286;0.36082474226804123;97
img/image889.png;90.0;0.008438818565400843;237
img/image645.png;40.0;0.011904761904761904;252
img/image1594.png;26.666666666666664;0.10227272727272728;176
img/image7683.png;4.285714285714284;0.12173913043478261;115
img/image9876.png;300.0;0.04411764705882353;68
img/image5094.png;330.0;0.11764705882352941;51
img/image123.png;208.63636363636365;0.26666666666666666;165
img/image4605.png;210.0;0.1111111111111111;18
img/image2274.png;346.1538461538462;0.16810344827586207;232
img/image10477.png;22.22222222222222;0.17880794701986755;151
img/image6012.png;33.333333333333336;0.11842105263157894;76
img/image9321.png;320.0;0.125;24
img/image8759.png;59.18918918918919;0.3915343915343915;189
img/image10311.png;216.0;0.18867924528301888;106
img/image6774.png;300.0;0.004032258064516129;248
img/image8981.png;117.6923076923077;0.19548872180451127;133
img/image2512.png;154.02985074626866;0.5447154471544715;123
img/image4163.png;327.77777777777777;0.9257142857142857;175
img/image5269.png;212.7272727272727;0.14285714285714285;154
img/image3618.png;32.30769230769231;0.30952380952380953;168
img/image9453.png;214.83870967741936;0.3229166666666667;96
img/image6006.png;48.480000000000004;0.5208333333333334;240
img/image10463.png;27.42857142857143;0.1715686274509804;204
img/image9335.png;208.42105263157896;0.17511520737327188;217
img/image7318.png;60.0;0.028409090909090908;176
img/image2260.png;27.272727272727273;0.0582010582010582;189
img/image1741.png;355.7142857142857;0.13333333333333333;210
img/image8003.png;60.0;0.004048582995951417;247
img/image7330.png;270.0;0.05714285714285714;35
img/image3156.png;32.30769230769231;0.05439330543933055;239
img/image490.png;27.42857142857143;0.33816425120772947;207
img/image5241.png;15.0;0.016;250
img/image3630.png;358.06451612903226;0.13716814159292035;226
img/image6990.png;40.0;0.012;250
img/image8765.png;51.42857142857144;0.030973451327433628;226
img/image7456.png;35.91549295774648;0.7802197802197802;182
img/image6748.png;146.31578947368422;0.6263736263736264;91
img/image1033.png;27.272727272727273;0.22916666666666666;192
img/image3624.png;20.0;0.4642857142857143;84
img/image3142.png;317.1428571428571;0.15418502202643172;227
img/image484.png;305.1724137931035;0.29591836734693877;196
img/image1755.png;180.0;0.004016064257028112;249
img/image9309.png;60.0;0.008064516129032258;248
img/image8017.png;285.0;0.12121212121212122;33
img/image7324.png;30.909090909090907;0.19760479041916168;167
img/image1966.png;28.0;0.06787330316742081;221
img/image309.png;60.0;0.008032128514056224;249
img/image3817.png;0.0;0.030303030303030304;33
img/image9484.png;96.62337662337663;0.4556213017751479;169
